P,Q,t,eta,E,E_test
2000,200,4450,0.05,0.030205470591621146,0.026729124700404054
2000,200,4500,0.05,0.02977391050732613,0.026715593798149896
2000,200,4550,0.05,0.029652143718889915,0.0266817278777605
2000,200,4600,0.05,0.029529034833618503,0.026806840687924632
2000,200,4650,0.05,0.02914129184085845,0.026422721205952127
2000,200,4700,0.05,0.02900530057601274,0.026128030442811964
2000,200,4750,0.05,0.02890880742538771,0.026019378600405284
2000,200,4800,0.05,0.02900130267377952,0.02613532145964194
2000,200,4850,0.05,0.029041976139078607,0.026127404183304698
2000,200,4900,0.05,0.029658572376566703,0.027638139914658556
2000,200,4950,0.05,0.02931415885640238,0.026920260593630663
2000,200,0,0.05,0.3829449519318547,0.4225894463943027
2000,200,50,0.05,0.2170885054662089,0.20214222344472288
2000,200,100,0.05,0.1624544577042113,0.1464432102767907
2000,200,150,0.05,0.11410451674089135,0.1079716476812071
2000,200,200,0.05,0.0772809106233907,0.07285387945177814
2000,200,250,0.05,0.058151561312050605,0.052860593711545924
2000,200,300,0.05,0.049321636941751665,0.043423639587037946
2000,200,350,0.05,0.04013454553053218,0.03853198582755418
2000,200,400,0.05,0.03850396720658931,0.03727899996260999
2000,200,450,0.05,0.03747300826551604,0.03579800168001972
2000,200,500,0.05,0.035173876166994224,0.032568327606608334
2000,200,550,0.05,0.033731284813345135,0.03135921128367899
2000,200,600,0.05,0.03357003650390306,0.030580990980655084
2000,200,650,0.05,0.02981961741323122,0.027775287265336613
2000,200,700,0.05,0.0281923720449725,0.027963471175991385
2000,200,750,0.05,0.027418660096165268,0.027323017703296783
2000,200,800,0.05,0.02687537113406021,0.0258269803812895
2000,200,850,0.05,0.02734977242362834,0.026244475170772098
2000,200,900,0.05,0.027650353967727467,0.02655356730787196
2000,200,950,0.05,0.026709379882240977,0.02656127479411806
2000,200,1000,0.05,0.026317646888396343,0.02614437661351185
2000,200,1050,0.05,0.025576389297214657,0.026365488751853527
2000,200,1100,0.05,0.025529639851467858,0.02614333576850871
2000,200,1150,0.05,0.025609888738110913,0.026166036172147966
2000,200,1200,0.05,0.02523653765942514,0.025943893612947497
2000,200,1250,0.05,0.025682188088111065,0.025992075014964044
2000,200,1300,0.05,0.025426190525743617,0.025750279743595086
2000,200,1350,0.05,0.02545905280363408,0.02613920307643599
2000,200,1400,0.05,0.02513196939051454,0.025134597025415498
2000,200,1450,0.05,0.024572822587993533,0.024624630449544292
2000,200,1500,0.05,0.024296593363195684,0.024843094315403727
2000,200,1550,0.05,0.024460677710367376,0.02509478772762314
2000,200,1600,0.05,0.024198285968407136,0.025309247985808418
2000,200,1650,0.05,0.02396459399829332,0.024946832866689132
2000,200,1700,0.05,0.023467239730549667,0.024489480877970475
2000,200,1750,0.05,0.023038964455635916,0.024638523220662515
2000,200,1800,0.05,0.022958099380093862,0.02473706515324942
2000,200,1850,0.05,0.022967169951914675,0.02512395753824717
2000,200,1900,0.05,0.022723242581029073,0.02495210396025324
2000,200,1950,0.05,0.022460293074465294,0.024483824754971083
2000,200,2000,0.05,0.022337991519986618,0.024316392123475836
2000,200,2050,0.05,0.022026411717146845,0.023932541974172498
2000,200,2100,0.05,0.02196507174573473,0.023740792915229455
2000,200,2150,0.05,0.022064483837221538,0.02419232335258828
2000,200,2200,0.05,0.02153336665579368,0.023499953003927012
2000,200,2250,0.05,0.020941698663135565,0.022776588893494935
2000,200,2300,0.05,0.0208492962666233,0.022850857800144297
2000,200,2350,0.05,0.020973805962395998,0.022993605865758538
2000,200,2400,0.05,0.021190389222266296,0.022853687463085012
2000,200,2450,0.05,0.02069178081057494,0.02211105545481679
2000,200,2500,0.05,0.020634247583804145,0.02256644666321329
2000,200,2550,0.05,0.02090626573044806,0.02294398256138403
2000,200,2600,0.05,0.020672414294340916,0.02235166131260007
2000,200,2650,0.05,0.02131801817316498,0.023193283976143838
2000,200,2700,0.05,0.020400227694716867,0.022431145371880526
2000,200,2750,0.05,0.020179593372354237,0.02212811811993793
2000,200,2800,0.05,0.020518995975768825,0.022643752834812382
2000,200,2850,0.05,0.020621839855915872,0.022818564267005712
2000,200,2900,0.05,0.019898142617066326,0.021487144498964494
2000,200,2950,0.05,0.01950307954512678,0.020754644217938188
2000,200,3000,0.05,0.019599388662160152,0.020565828240281123
2000,200,3050,0.05,0.019326197069483513,0.020384825567146922
2000,200,3100,0.05,0.019487849213938584,0.020313614357013527
2000,200,3150,0.05,0.019278124472939116,0.02006302744213222
2000,200,3200,0.05,0.01926065822991895,0.020084182933384015
2000,200,3250,0.05,0.019318699945552433,0.020604793276725618
2000,200,3300,0.05,0.019282589720777222,0.021663747641828518
2000,200,3350,0.05,0.019108426537713618,0.021259647285023865
2000,200,3400,0.05,0.019081308125268277,0.021219555875334434
2000,200,3450,0.05,0.019093302555252795,0.021038402066719208
2000,200,3500,0.05,0.019022799368499287,0.020880154018861025
2000,200,3550,0.05,0.01903209167684099,0.021250606400521423
2000,200,3600,0.05,0.018708778543143713,0.02113324814391061
2000,200,3650,0.05,0.019112183425161414,0.021985564192319652
2000,200,3700,0.05,0.018696220328518684,0.02155413445247534
2000,200,3750,0.05,0.018453686077682104,0.021025128277369305
2000,200,3800,0.05,0.018295102698849416,0.020807828485782647
2000,200,3850,0.05,0.018052600719226597,0.020152526448914233
2000,200,3900,0.05,0.018157593068933036,0.019952931777688247
2000,200,3950,0.05,0.018177502721180547,0.020154962099661226
2000,200,4000,0.05,0.018093735997427775,0.020148984318127613
2000,200,4050,0.05,0.017978358101400655,0.020450951126490317
2000,200,4100,0.05,0.017837309936242354,0.02015625293764511
2000,200,4150,0.05,0.017806017940158618,0.019798180747556654
2000,200,4200,0.05,0.01777198159317964,0.019853470174143358
2000,200,4250,0.05,0.01745427924641831,0.01944527668779817
2000,200,4300,0.05,0.017298080836730553,0.019220191308956847
2000,200,4350,0.05,0.01730820742541885,0.019105152907327158
2000,200,4400,0.05,0.017018528492557722,0.01844500229079385
2000,200,4450,0.05,0.01724794046009718,0.018469410314005317
2000,200,4500,0.05,0.017162953320576334,0.01780159188477305
2000,200,4550,0.05,0.017147831884177147,0.018147589787275847
2000,200,4600,0.05,0.016892880394563783,0.017771531750713755
2000,200,4650,0.05,0.016730153056945758,0.01747391650117808
2000,200,4700,0.05,0.016644066314178686,0.01752701651010083
2000,200,4750,0.05,0.016637924433292862,0.017438095730017356
2000,200,4800,0.05,0.016494292426129705,0.017718567581123158
2000,200,4850,0.05,0.01700706528748691,0.018458285294872298
2000,200,4900,0.05,0.01696273133450588,0.018476200316698447
2000,200,4950,0.05,0.016830264163089224,0.018266968040602162
2000,200,0,0.05,0.3776589668733512,0.36201871608634517
2000,200,50,0.05,0.3032292145871423,0.259523408740736
2000,200,100,0.05,0.2682349282522584,0.2469988372281103
2000,200,150,0.05,0.22923638609108815,0.24211924507220417
2000,200,200,0.05,0.17372015442374042,0.17729441790155337
2000,200,250,0.05,0.14122122647719582,0.1383339947503939
2000,200,300,0.05,0.11312786776231046,0.1154632366126444
2000,200,350,0.05,0.09034533568158487,0.09192043109661391
2000,200,400,0.05,0.080548161343101,0.08284922186406535
2000,200,450,0.05,0.0670443926366507,0.07371091124782722
2000,200,500,0.05,0.05789444172092448,0.06561620091919855
2000,200,550,0.05,0.053514585414556344,0.0602786814353207
2000,200,600,0.05,0.049971620139442154,0.05037851245319734
2000,200,650,0.05,0.048226708092805784,0.049697470650904
2000,200,700,0.05,0.046637438778440045,0.04777332487747245
2000,200,750,0.05,0.044363020612103815,0.045514764968452213
2000,200,800,0.05,0.04282387728128513,0.04347483850043814
2000,200,850,0.05,0.040519295095264904,0.04109467097016898
2000,200,900,0.05,0.03806818609817017,0.03827215785699942
2000,200,950,0.05,0.03857747514424995,0.0389186358225104
2000,200,1000,0.05,0.03688319596585944,0.036899910256423536
2000,200,1050,0.05,0.036132763748148805,0.03548204755922877
2000,200,1100,0.05,0.03537127726615451,0.034120014031550044
2000,200,1150,0.05,0.035568304367013935,0.03519911169756192
2000,200,1200,0.05,0.03458833367101665,0.033950968255325564
2000,200,1250,0.05,0.03334886782407034,0.032627329944699975
2000,200,1300,0.05,0.033651886086872314,0.032632648998091894
2000,200,1350,0.05,0.03352387565773278,0.03299188293236465
2000,200,1400,0.05,0.03366008223694613,0.033078515140737175
2000,200,1450,0.05,0.03319851584891575,0.032500512972142855
2000,200,1500,0.05,0.032526640681588045,0.03199278974896533
2000,200,1550,0.05,0.032324878009182406,0.032227009898091956
2000,200,1600,0.05,0.03210618612673887,0.031897044041264276
2000,200,1650,0.05,0.032412285162845646,0.03208056050501139
2000,200,1700,0.05,0.031950984979274975,0.03086968742116022
2000,200,1750,0.05,0.03152584785651253,0.030307525574548962
2000,200,1800,0.05,0.03112779053232788,0.029712639549029075
2000,200,1850,0.05,0.03082610509575688,0.029224840173666045
2000,200,1900,0.05,0.03070742741438989,0.028949317135950933
2000,200,1950,0.05,0.03071316006894223,0.028652801159081535
2000,200,2000,0.05,0.0312738764871649,0.029656409232814353
2000,200,2050,0.05,0.031248266988317414,0.030214086584733603
2000,200,2100,0.05,0.031008512706320098,0.029976756909095778
2000,200,2150,0.05,0.03128992619937464,0.030707306636112815
2000,200,2200,0.05,0.031110454571557297,0.030220676935192464
2000,200,2250,0.05,0.030866605331621753,0.029860476472601535
2000,200,2300,0.05,0.03033566217045435,0.029169768455062292
2000,200,2350,0.05,0.029963007037994496,0.02908050647126102
2000,200,2400,0.05,0.029810927832900486,0.028862369119541813
2000,200,2450,0.05,0.029781936080072652,0.029142883017696467
2000,200,2500,0.05,0.029517783114404356,0.0283910012516873
2000,200,2550,0.05,0.02937008576167416,0.028436283750993628
2000,200,2600,0.05,0.0294607805676829,0.029134073379656886
2000,200,2650,0.05,0.029871575443029683,0.030227142303059295
2000,200,2700,0.05,0.030140864420083048,0.03020603111717708
2000,200,2750,0.05,0.029586566019325355,0.02958066666278527
2000,200,2800,0.05,0.029043011429659725,0.028880836569449852
2000,200,2850,0.05,0.02953523950830773,0.02961018060435033
2000,200,2900,0.05,0.029658511746539336,0.029608294015555803
2000,200,2950,0.05,0.029303117533490138,0.029315292328985203
2000,200,3000,0.05,0.029351255179757566,0.029592056376931745
2000,200,3050,0.05,0.029849119217079452,0.030106942334879375
2000,200,3100,0.05,0.02980437161849627,0.02983499819118991
2000,200,3150,0.05,0.029636022716273372,0.029905450784246286
2000,200,3200,0.05,0.029303556640133413,0.02971437514245041
2000,200,3250,0.05,0.029742899976458598,0.03053920741503678
2000,200,3300,0.05,0.029315881798448965,0.030316137304590533
2000,200,3350,0.05,0.029417269887413708,0.030676710749214648
2000,200,3400,0.05,0.02945036702660855,0.03129747768416462
2000,200,3450,0.05,0.029121479739911704,0.03090775179279511
2000,200,3500,0.05,0.03015950167993521,0.03235418682157491
2000,200,3550,0.05,0.02962250158626647,0.031074250261567574
2000,200,3600,0.05,0.02958528017618278,0.030964708899303188
2000,200,3650,0.05,0.03055070263806312,0.030218565855754997
2000,200,3700,0.05,0.03066235190520419,0.030365992119115615
2000,200,3750,0.05,0.029635547843690383,0.029267676066924143
2000,200,3800,0.05,0.029194960092488433,0.028704786911270663
2000,200,3850,0.05,0.02910185875872871,0.028459583006434724
2000,200,3900,0.05,0.029035490127087924,0.028699053502932604
2000,200,3950,0.05,0.02765547875200931,0.027086069471262283
2000,200,4000,0.05,0.027544229730345236,0.02676510735090524
2000,200,4050,0.05,0.027462667281176953,0.026399464328810997
2000,200,4100,0.05,0.0285234416739823,0.027522009840088357
2000,200,4150,0.05,0.027604178049631164,0.026424342221676413
2000,200,4200,0.05,0.027358846342966595,0.026586372881522376
2000,200,4250,0.05,0.028193354317277663,0.027507112512019035
2000,200,4300,0.05,0.027762456622683652,0.026843479598677084
2000,200,4350,0.05,0.027138545968363674,0.02651946887327286
2000,200,4400,0.05,0.027359101753782093,0.02704092788898427
2000,200,4450,0.05,0.02680679599625347,0.026536066745252166
2000,200,4500,0.05,0.027299711604790104,0.027661578173259517
2000,200,4550,0.05,0.02761655688929485,0.02811235822692659
2000,200,4600,0.05,0.026753721165522205,0.027236244228230438
2000,200,4650,0.05,0.026637731871674706,0.027059847049689122
2000,200,4700,0.05,0.026001364412111462,0.026231401304480522
2000,200,4750,0.05,0.02661674546012359,0.026992805309524158
2000,200,4800,0.05,0.026516797023718796,0.026710382001525805
2000,200,4850,0.05,0.02618982749742989,0.02613453678189811
2000,200,4900,0.05,0.02591216889689204,0.025958355655296285
2000,200,4950,0.05,0.026035097360025933,0.025672569932646206
2000,200,0,0.05,0.41390951190847197,0.37536771973806937
2000,200,50,0.05,0.3789753538075543,0.3765126882568758
2000,200,100,0.05,0.2635541062182906,0.23811112384738436
2000,200,150,0.05,0.20862246756953817,0.183745462307872
2000,200,200,0.05,0.15845743514830862,0.14906695873981252
2000,200,250,0.05,0.12811070233234306,0.14946897035455853
2000,200,300,0.05,0.10168223268309341,0.11473812492936815
2000,200,350,0.05,0.08476133805755935,0.09380852799778455
2000,200,400,0.05,0.06996778649303076,0.07820445241459478
2000,200,450,0.05,0.0572102240004146,0.056391428975631805
2000,200,500,0.05,0.04895744805788097,0.048682493127128364
2000,200,550,0.05,0.04450441091919361,0.04186501311020749
2000,200,600,0.05,0.041713642074044016,0.038981061626497365
2000,200,650,0.05,0.0392057307414598,0.03701316082333936
2000,200,700,0.05,0.038144827016548075,0.035231186443841676
2000,200,750,0.05,0.037476045876980536,0.03596947211583659
2000,200,800,0.05,0.03811843683668224,0.03698637910671198
2000,200,850,0.05,0.03699273974640986,0.035785073263226705
2000,200,900,0.05,0.037733858925196796,0.03497296601592863
2000,200,950,0.05,0.039160509140475606,0.03466829710574907
2000,200,1000,0.05,0.03817982878543309,0.033380861626997375
2000,200,1050,0.05,0.038621467062157154,0.03364896654205332
2000,200,1100,0.05,0.036113768183085156,0.034044944018824894
2000,200,1150,0.05,0.034450828066224834,0.03251443571711302
2000,200,1200,0.05,0.03369899323110663,0.03132304498597635
2000,200,1250,0.05,0.033039423976880526,0.031117388297196003
2000,200,1300,0.05,0.032303237997415635,0.030230577315630645
2000,200,1350,0.05,0.031831479606056874,0.030129282754481422
2000,200,1400,0.05,0.03143708451058561,0.029500452525810784
2000,200,1450,0.05,0.030869431796453482,0.028675774071326498
2000,200,1500,0.05,0.031086408678451215,0.029077866088317705
2000,200,1550,0.05,0.030460230700584023,0.028341006271524846
2000,200,1600,0.05,0.030448682456072806,0.028256993089619455
2000,200,1650,0.05,0.030120811004368,0.028292478902362007
2000,200,1700,0.05,0.03012976831651398,0.028222359866489112
2000,200,1750,0.05,0.029652498908537044,0.027533995684611217
2000,200,1800,0.05,0.02942996734196768,0.02693825175998396
2000,200,1850,0.05,0.029324575619600918,0.027195626694434438
2000,200,1900,0.05,0.029494506470952832,0.027218229620686197
2000,200,1950,0.05,0.02951502144509155,0.027147011568673173
2000,200,2000,0.05,0.029413090871889203,0.027245851396401576
2000,200,2050,0.05,0.029677877149848656,0.027503540639202927
2000,200,2100,0.05,0.029024758068940996,0.027241987047913935
2000,200,2150,0.05,0.029071148171327645,0.027852886924580586
2000,200,2200,0.05,0.028917026211107123,0.027525252839101424
2000,200,2250,0.05,0.02863591023766826,0.0272281535103143
2000,200,2300,0.05,0.028370760759698067,0.026564756321711784
2000,200,2350,0.05,0.028230262214522232,0.026843168892275587
2000,200,2400,0.05,0.028649691945987783,0.02694660432780806
2000,200,2450,0.05,0.02896536644516791,0.027431678812918775
2000,200,2500,0.05,0.02869728741897934,0.02695670821474546
2000,200,2550,0.05,0.028781900680593334,0.02687437008219319
2000,200,2600,0.05,0.028781730504552207,0.026673884758933158
2000,200,2650,0.05,0.02908140392034892,0.02690720815051163
2000,200,2700,0.05,0.028792058492440372,0.026870128697624243
2000,200,2750,0.05,0.028039268925770872,0.02623428715051335
2000,200,2800,0.05,0.02776492614906481,0.025893266368956818
2000,200,2850,0.05,0.02799451978990477,0.02614518419998995
2000,200,2900,0.05,0.027739022249845657,0.02596592002290261
2000,200,2950,0.05,0.027766133784732444,0.026114604379728387
2000,200,3000,0.05,0.027762736216207874,0.026040666589792937
2000,200,3050,0.05,0.027869215455988132,0.02607931246046737
2000,200,3100,0.05,0.027452405597062527,0.025853606385752556
2000,200,3150,0.05,0.027039266989482336,0.02539030071487575
2000,200,3200,0.05,0.026602020884016565,0.024884188580051602
2000,200,3250,0.05,0.02617760539049338,0.02428240421382756
2000,200,3300,0.05,0.026833024625205117,0.02478386343604227
2000,200,3350,0.05,0.02644804690635335,0.024624029172582693
2000,200,3400,0.05,0.026086915089930333,0.024132877619856705
2000,200,3450,0.05,0.02585553342845932,0.023944668909904748
2000,200,3500,0.05,0.02583386965701529,0.023832028539699204
2000,200,3550,0.05,0.02572486292648018,0.02353421662732489
2000,200,3600,0.05,0.025969463261835884,0.023800566605035812
2000,200,3650,0.05,0.025791918506302518,0.02354595078605984
2000,200,3700,0.05,0.02587094660231979,0.023384539984876457
2000,200,3750,0.05,0.02589942720465073,0.023239869769214865
2000,200,3800,0.05,0.025580386997108514,0.02294702176250978
2000,200,3850,0.05,0.025602633558889462,0.02331215993911262
2000,200,3900,0.05,0.02524684752535741,0.023100693148731498
2000,200,3950,0.05,0.02481229390071968,0.022876445315625483
2000,200,4000,0.05,0.024736627341128997,0.022820318919171915
2000,200,4050,0.05,0.02468535125468976,0.023135200260785416
2000,200,4100,0.05,0.024636821887030824,0.02311398537953181
2000,200,4150,0.05,0.024936410094247838,0.023652063197903188
2000,200,4200,0.05,0.025019788364912154,0.02389000714286091
2000,200,4250,0.05,0.02515894883035633,0.02418362199662773
2000,200,4300,0.05,0.025056506157319684,0.023989364785249174
2000,200,4350,0.05,0.024592762387298097,0.023518361790225727
2000,200,4400,0.05,0.024488435638734863,0.023619541842589107
2000,200,4450,0.05,0.02530401869057467,0.025062249038867432
2000,200,4500,0.05,0.02538344410487948,0.025458267723171123
2000,200,4550,0.05,0.024806001855759877,0.02444254285079712
2000,200,4600,0.05,0.02479048305190932,0.024296370142912277
2000,200,4650,0.05,0.024355553031674634,0.02412877541996561
2000,200,4700,0.05,0.02416623426564571,0.02395283495606823
2000,200,4750,0.05,0.02416812273810691,0.024002376102464192
2000,200,4800,0.05,0.023404323702408,0.023357511777733195
2000,200,4850,0.05,0.02348365813663604,0.023193535962130415
2000,200,4900,0.05,0.023668347208682293,0.02407502263951264
2000,200,4950,0.05,0.023305308028753528,0.023648762739905554
2000,200,0,0.05,0.3801152446224413,0.43397270883520334
2000,200,50,0.05,0.30778474711274784,0.33133423071123624
2000,200,100,0.05,0.19587070987493774,0.23162080650677944
2000,200,150,0.05,0.1531865979715221,0.16217362114013992
2000,200,200,0.05,0.12975354711192932,0.13278771996787359
2000,200,250,0.05,0.10042643675420368,0.11348277457629789
2000,200,300,0.05,0.08158627442017798,0.08170804020916482
2000,200,350,0.05,0.07083354820193122,0.07239307502016763
2000,200,400,0.05,0.06556871793377929,0.06627423676389999
2000,200,450,0.05,0.06057787297906494,0.05987102492209058
2000,200,500,0.05,0.05596029696283807,0.054297784712985867
2000,200,550,0.05,0.052714125573561005,0.04905160180984737
2000,200,600,0.05,0.0511907844570586,0.046351890295684095
2000,200,650,0.05,0.04976709222259966,0.043608103453029165
2000,200,700,0.05,0.046793269976065206,0.039713497357643776
2000,200,750,0.05,0.04661024738518098,0.035036641475430404
2000,200,800,0.05,0.04601776396276466,0.034878049096473
2000,200,850,0.05,0.0453815392055863,0.033973697184809644
2000,200,900,0.05,0.04429987392267877,0.033141344630144426
2000,200,950,0.05,0.044215925758584164,0.03332307340046226
2000,200,1000,0.05,0.04392881036870454,0.0331795410303333
2000,200,1050,0.05,0.043047819439895676,0.0324729623407952
2000,200,1100,0.05,0.042878475779466,0.032799492903183736
2000,200,1150,0.05,0.042410487156896375,0.03253981851452707
2000,200,1200,0.05,0.042132926243816315,0.032805314903254
2000,200,1250,0.05,0.04221263263289742,0.03284366778198895
2000,200,1300,0.05,0.0417944702191664,0.031896510552390095
2000,200,1350,0.05,0.04110612997271389,0.030409873522202834
2000,200,1400,0.05,0.04093050965421733,0.030183001853414704
2000,200,1450,0.05,0.040827671184432576,0.030799577614633367
2000,200,1500,0.05,0.040148485081572864,0.030385050797443025
2000,200,1550,0.05,0.03997927991675323,0.0300158018532016
2000,200,1600,0.05,0.040106743176993115,0.030260729925973208
2000,200,1650,0.05,0.0400781377743619,0.03086058100201061
2000,200,1700,0.05,0.03966248806824348,0.03037948514830211
2000,200,1750,0.05,0.039750294429614204,0.03077951166984617
2000,200,1800,0.05,0.03970707925750249,0.030807717607892453
2000,200,1850,0.05,0.03934990319962706,0.030535192328964792
2000,200,1900,0.05,0.03917380139705529,0.030506724407487397
2000,200,1950,0.05,0.03896565975802839,0.03025862184585316
2000,200,2000,0.05,0.039035038011871914,0.030015725183243643
2000,200,2050,0.05,0.03873382457269758,0.029958659968622788
2000,200,2100,0.05,0.0387234142002282,0.030334383005267983
2000,200,2150,0.05,0.03846751897278688,0.03012437951539107
2000,200,2200,0.05,0.03846869931981384,0.030582386130651385
2000,200,2250,0.05,0.03839450757843415,0.03021396176540776
2000,200,2300,0.05,0.03829242881410758,0.03022254929120657
2000,200,2350,0.05,0.03796560503269949,0.029269861136453378
2000,200,2400,0.05,0.037827066614428265,0.029096166179090197
2000,200,2450,0.05,0.03755208550121733,0.029317538361998782
2000,200,2500,0.05,0.037610730819623996,0.029456143060922157
2000,200,2550,0.05,0.03758393650611019,0.02963457641563322
2000,200,2600,0.05,0.0374548927255873,0.02938043050615343
2000,200,2650,0.05,0.03726905514893169,0.02864680300358484
2000,200,2700,0.05,0.03733184680153381,0.029255774278244148
2000,200,2750,0.05,0.03744274981481609,0.02968293983205586
2000,200,2800,0.05,0.0375692658266458,0.029751718543874123
2000,200,2850,0.05,0.03763883050405843,0.030078062141108225
2000,200,2900,0.05,0.0377733643612737,0.029572573692552628
2000,200,2950,0.05,0.03787170977551532,0.030189976024274506
2000,200,3000,0.05,0.037921771509859536,0.031507969817266585
2000,200,3050,0.05,0.03738694264633372,0.029947557273568855
2000,200,3100,0.05,0.03721169885030564,0.029442943074621898
2000,200,3150,0.05,0.03697743874432557,0.02958389652523319
2000,200,3200,0.05,0.03685440707084742,0.02982941601992314
2000,200,3250,0.05,0.03710340357857821,0.029693276119256283
2000,200,3300,0.05,0.0371566946267332,0.029523623103652353
2000,200,3350,0.05,0.03760978304090872,0.03074969424098823
2000,200,3400,0.05,0.037725564118390835,0.02677537396702821
2000,200,3450,0.05,0.037250712295164835,0.026951002583951694
2000,200,3500,0.05,0.037039369087667105,0.026706858836815218
2000,200,3550,0.05,0.03664656571180455,0.02627414573426098
2000,200,3600,0.05,0.0366286606995145,0.02650401459794418
2000,200,3650,0.05,0.03648609418089083,0.027674465613844557
2000,200,3700,0.05,0.03631056106215515,0.027658514661182968
2000,200,3750,0.05,0.035582026334416025,0.027672000605022968
2000,200,3800,0.05,0.03547603715962658,0.02860080270383266
2000,200,3850,0.05,0.03541259246812402,0.028582112096684063
2000,200,3900,0.05,0.03534126450279166,0.028379231840573085
2000,200,3950,0.05,0.03523539946313877,0.027800174497305877
2000,200,4000,0.05,0.035455849964806066,0.02825643437223283
2000,200,4050,0.05,0.03581835412227398,0.028734444296886666
2000,200,4100,0.05,0.03576246243884255,0.02801136442207973
2000,200,4150,0.05,0.035227099117591754,0.027912531058335757
2000,200,4200,0.05,0.03497638318053375,0.02759762238176149
2000,200,4250,0.05,0.03482940877567098,0.027588316820287232
2000,200,4300,0.05,0.035209051919934696,0.028303126857888453
2000,200,4350,0.05,0.034767626080291665,0.028166355766656888
2000,200,4400,0.05,0.03460695239338912,0.028076234222025348
2000,200,4450,0.05,0.03479542127804541,0.027578555410423315
2000,200,4500,0.05,0.03477356357339653,0.02821695038763409
2000,200,4550,0.05,0.03447092705762959,0.028105391530993343
2000,200,4600,0.05,0.034232553184031546,0.027964742560728725
2000,200,4650,0.05,0.03413743051704585,0.027326891838554305
2000,200,4700,0.05,0.03415354237482778,0.027255230830224346
2000,200,4750,0.05,0.03375914833144189,0.028102888411368643
2000,200,4800,0.05,0.033320145356426606,0.02861470483683813
2000,200,4850,0.05,0.033483791148353224,0.029514762081754308
2000,200,4900,0.05,0.03303787281765772,0.02937596388084275
2000,200,4950,0.05,0.03286618253173723,0.029798424694450706
2000,200,0,0.05,0.3357098485550946,0.2870959497178649
2000,200,50,0.05,0.22383067694491934,0.1856490134696515
2000,200,100,0.05,0.1336451122637159,0.1251239050733035
2000,200,150,0.05,0.1013637677260386,0.10510898289356613
2000,200,200,0.05,0.0873307054598122,0.08037819693865945
2000,200,250,0.05,0.061727389604788845,0.054081440905095104
2000,200,300,0.05,0.05119643180544316,0.0471860104456617
2000,200,350,0.05,0.04465757507284312,0.043390667096511445
2000,200,400,0.05,0.042705179528760594,0.04031854230268763
2000,200,450,0.05,0.040810030041638815,0.038147479157501565
2000,200,500,0.05,0.03619604375652822,0.03457549904722478
2000,200,550,0.05,0.03387531540670215,0.03390589779405053
2000,200,600,0.05,0.0328484529922909,0.032667981457265426
2000,200,650,0.05,0.032036453993867,0.032391254235648224
2000,200,700,0.05,0.03241816442654865,0.03390568788301171
2000,200,750,0.05,0.030264334152108115,0.030900643710733627
2000,200,800,0.05,0.029583147958057027,0.02998509823259004
2000,200,850,0.05,0.0287150312599824,0.029337129356409104
2000,200,900,0.05,0.027941544874520295,0.029232441855857418
2000,200,950,0.05,0.027418398164768824,0.0294782690833941
2000,200,1000,0.05,0.027573118864510963,0.029156146480641063
2000,200,1050,0.05,0.02748357375124955,0.02934173005632585
2000,200,1100,0.05,0.027139597635316537,0.02825490883219083
2000,200,1150,0.05,0.02701551604711626,0.028225359633526265
2000,200,1200,0.05,0.02774571526202913,0.028452032620113997
2000,200,1250,0.05,0.027060159590625653,0.02828888611806977
2000,200,1300,0.05,0.026535894639115327,0.027831000546910324
2000,200,1350,0.05,0.026567981289934112,0.027666766382343472
2000,200,1400,0.05,0.02704873174355556,0.02918896184899219
2000,200,1450,0.05,0.026759494141755266,0.029451152443393115
2000,200,1500,0.05,0.026792858901574106,0.02911223646232707
2000,200,1550,0.05,0.026916878928751994,0.02814049170975537
2000,200,1600,0.05,0.02761510452255537,0.029499041858889328
2000,200,1650,0.05,0.02714473708121,0.02888143109662161
2000,200,1700,0.05,0.02780614510160013,0.02859234478567402
2000,200,1750,0.05,0.026585478728960693,0.027195349706612987
2000,200,1800,0.05,0.026341815979754594,0.027270089393411853
2000,200,1850,0.05,0.02636828631234456,0.026960821201550685
2000,200,1900,0.05,0.026251975328652553,0.027125304767734768
2000,200,1950,0.05,0.02544538742290182,0.026180938872104566
2000,200,2000,0.05,0.024721607528185262,0.025660330940247337
2000,200,2050,0.05,0.024205764749361997,0.025340452040492
2000,200,2100,0.05,0.024092772372659638,0.025007710718113724
2000,200,2150,0.05,0.02450000100076614,0.025799279531445892
2000,200,2200,0.05,0.02442229686431849,0.025615429223064638
2000,200,2250,0.05,0.023903083549496006,0.0248866448540577
2000,200,2300,0.05,0.024134291263895994,0.02487790229279391
2000,200,2350,0.05,0.023924267445401985,0.0250188803300907
2000,200,2400,0.05,0.02357952753100884,0.024863879475119557
2000,200,2450,0.05,0.024161963691041236,0.02586032609448043
2000,200,2500,0.05,0.02386354925750379,0.02580829091552769
2000,200,2550,0.05,0.02357676051939168,0.025901018613871965
2000,200,2600,0.05,0.02302159253168506,0.025352654057523037
2000,200,2650,0.05,0.022308361998224658,0.02470281768721321
2000,200,2700,0.05,0.024387766989865126,0.02505338622983884
2000,200,2750,0.05,0.02425092016071642,0.02466134771605457
2000,200,2800,0.05,0.02359818445188487,0.024656329173392375
2000,200,2850,0.05,0.023765526805412378,0.025374532552720215
